Image,Mask
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/164_4.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/164_4.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/164_5.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/164_5.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/164_6.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/164_6.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/164_7.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/164_7.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/164_8.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/164_8.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/164_9.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/164_9.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/165_0.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/165_0.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/165_1.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/165_1.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/165_10.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/165_10.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/165_11.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/165_11.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/165_12.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/165_12.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/165_13.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/165_13.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/165_14.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/165_14.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/165_15.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/165_15.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/165_2.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/165_2.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/165_3.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/165_3.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/165_4.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/165_4.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/165_5.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/165_5.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/165_6.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/165_6.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/165_7.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/165_7.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/165_8.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/165_8.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/165_9.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/165_9.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/166_0.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/166_0.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/166_1.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/166_1.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/166_10.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/166_10.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/166_11.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/166_11.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/166_12.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/166_12.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/166_13.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/166_13.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/166_14.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/166_14.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/166_15.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/166_15.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/166_2.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/166_2.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/166_3.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/166_3.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/166_4.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/166_4.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/166_5.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/166_5.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/166_6.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/166_6.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/166_7.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/166_7.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/166_8.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/166_8.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/166_9.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/166_9.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/167_0.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/167_0.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/167_1.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/167_1.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/167_10.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/167_10.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/167_11.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/167_11.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/167_12.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/167_12.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/167_13.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/167_13.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/167_14.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/167_14.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/167_15.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/167_15.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/167_2.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/167_2.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/167_3.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/167_3.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/167_4.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/167_4.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/167_5.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/167_5.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/167_6.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/167_6.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/167_7.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/167_7.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/167_8.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/167_8.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/167_9.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/167_9.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/168_0.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/168_0.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/168_1.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/168_1.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/168_10.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/168_10.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/168_11.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/168_11.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/168_12.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/168_12.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/168_13.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/168_13.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/168_14.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/168_14.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/168_15.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/168_15.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/168_2.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/168_2.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/168_3.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/168_3.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/168_4.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/168_4.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/168_5.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/168_5.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/168_6.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/168_6.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/168_7.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/168_7.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/168_8.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/168_8.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/168_9.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/168_9.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/169_0.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/169_0.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/169_1.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/169_1.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/169_10.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/169_10.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/169_11.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/169_11.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/169_12.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/169_12.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/169_13.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/169_13.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/169_14.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/169_14.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/169_15.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/169_15.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/169_2.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/169_2.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/169_3.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/169_3.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/169_4.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/169_4.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/169_5.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/169_5.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/169_6.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/169_6.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/169_7.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/169_7.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/169_8.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/169_8.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/169_9.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/169_9.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/16_0.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/16_0.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/16_1.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/16_1.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/16_10.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/16_10.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/16_11.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/16_11.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/16_12.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/16_12.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/16_13.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/16_13.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/16_14.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/16_14.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/16_15.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/16_15.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/16_2.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/16_2.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/16_3.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/16_3.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/16_4.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/16_4.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/16_5.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/16_5.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/16_6.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/16_6.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/16_7.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/16_7.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/16_8.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/16_8.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/16_9.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/16_9.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/170_0.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/170_0.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/170_1.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/170_1.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/170_10.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/170_10.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/170_11.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/170_11.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/170_12.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/170_12.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/170_13.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/170_13.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/170_14.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/170_14.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/170_15.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/170_15.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/170_2.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/170_2.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/170_3.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/170_3.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/170_4.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/170_4.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/170_5.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/170_5.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/170_6.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/170_6.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/170_7.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/170_7.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/170_8.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/170_8.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/170_9.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/170_9.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/171_0.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/171_0.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/171_1.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/171_1.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/171_10.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/171_10.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/171_11.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/171_11.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/171_12.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/171_12.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/171_13.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/171_13.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/171_14.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/171_14.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/171_15.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/171_15.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/171_2.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/171_2.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/171_3.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/171_3.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/171_4.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/171_4.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/171_5.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/171_5.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/171_6.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/171_6.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/171_7.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/171_7.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/171_8.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/171_8.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/171_9.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/171_9.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/172_0.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/172_0.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/172_1.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/172_1.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/172_10.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/172_10.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/172_11.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/172_11.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/172_12.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/172_12.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/172_13.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/172_13.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/172_14.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/172_14.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/172_15.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/172_15.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/172_2.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/172_2.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/172_3.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/172_3.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/172_4.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/172_4.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/172_5.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/172_5.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/172_6.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/172_6.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/172_7.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/172_7.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/172_8.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/172_8.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/172_9.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/172_9.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/173_0.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/173_0.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/173_1.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/173_1.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/173_10.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/173_10.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/173_11.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/173_11.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/173_12.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/173_12.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/173_13.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/173_13.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/173_14.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/173_14.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/173_15.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/173_15.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/173_2.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/173_2.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/173_3.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/173_3.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/173_4.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/173_4.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/173_5.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/173_5.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/173_6.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/173_6.npy
E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Image/173_7.npy,E:\challenge\data\2022Ultra-low dose PET\task_dose1_20\train/Mask/173_7.npy
